id,lyrics,label
T1_TRAIN_0805,"Siento el calor de toda tu piel, en mi cuerpo otra vez, estrella fugaz, enciende mi sed, misteriosa mujer, con tu amor sensual, cuanto me das, haz que mi sueño sea una verdad, dame tu alma hoy, haz el ritual, llévame al mundo donde pueda soñar. ¡Uhh!, debo saber si en verdad, en algún lado estás, voy a buscar una señal, una canción, en algún lado estas, solo el amor que tú me das, me ayudará. Al amanecer tu imagen se va, misteriosa mujer, dejaste en mi lujuria total, hermosa y sensual, corazón sin Dios, dame un lugar, en ese mundo tibio, casi irreal, deberé buscar una señal, en aquel camino por el que vas. Uh-oh uh-oh, no no no.",M
T1_TRAIN_0806,"Besame pronto va amanecer, abrazame no hay mas tiempo que perder, excitame con tus besos de miel, seduceme. Por que tu eres parte de mi vida, y en mi corazon y sigo convencida, que ese otro amor no te hace feliz, y te hace sentir lo que es vivir. Solamente tenemos unas horas, de compartir, y por ultima vez quisiera tener, tu cuerpo sobre mi, sobre mi.",NM
T1_TRAIN_0807,"ie la controla, sabe. Superiority, no quiere enamorarse Sola, so-, que ha pasado mucho mal de amore' Sola, hi Music Hi Flow Flow. No quiere enamorarse, dice que se queda sola, que ha pasado mucho mal de amore' y su vida nadie la controla, sabe. Sale y no tiene preocupacione', mucha' relacione' y toda' con desilusione', si la ve' acompañada, es solamente en ocasione', no te da confianza y si le falla', no cuente' que te perdone, me concentra su cuerpo de mala, no' conocimo' en la disco y terminamo' en mi sala, siempre lo hacemo' sin demora, no tenemo' ni limite ni hora. La debilidad de todo hombre Todo hombre, llama la atención y ella lo sabe, no cree en el amor Woh-oh, su corazón cerró y ella no encuentra la llave. Tienes la sustancia -tancia, me gusta tu elegancia, tiene su apartamento, pero se queda en hotele', vestido Chanel, blanca la Mercede', tiene estilo caro y un hermoso cuerpo, que me mantienen envuelto.",M
T1_TRAIN_0808,"Sí, sí, sí, blanco o negro, cero cebra, cabrones, gangster, gangster, la Franco de oro, este es Amarion. Gangster, gangster, la Franco de oro en el cuello forrá' de diamante', el asiento para atrás los cristales para abajo y la corta chambea con los guante', gangster, las cosas cambiaron, no estamo' en los tiempos de ante', salen los rajieros de noche en el Honda a cazar elefante'. Están escupiendo fuego los dragones, nos vamos a meter para la selva y le vamos a quemar la melena al rey de la manada y a sus leones, pillamos al kilero y le quitamos la azúcar de la Mallorca, la guagua y todos los polvorones, les un mandamos un corrientazo y nos conectamos con todas sus extensiones, la calle está más caliente que el Sáhara, los míos no son talibanes, pero desde niños disparan Prr, no fueron al campo de tiro, pero Kendo dijo El pecho, el abdomen, la cara, la cara, la cara, aquí todos el mundo jala, les metemos el miedo y ellos meten los perros dentro 'e la sala, los matamos y vemos las noticias en el plasma, los tacho y voy al rancho y les saco el polvo a la casa fantasma, voy al cementerio, le tiro las flores al suelo, las piso y me siento en la tumba a esperarlos por si se le' despierta el alma, succionarlos como un vacuum cleaner para yo poder dormir en calma. Mi cuello emprenda'o, en diamante' es el choker Rra, el palo a mi lado, demente como el Joker, 40 fulete, no tengo revolver, descapota'o con mi puta en la Corvette, huele mi hierba, es chocha en bolsa, los míos la riegan, las libras chiclosas, dale sin piedad, pla-pla para la chola, gangster de verdad, siempre con mi pistola, gangster, gangster, el dueño de la calle, P.R. y la O, represento a Junco, Placita, El Mango, las Hormigas, CN, El Barrio y el Callejón Rra; yeh, la corta, los largos, el AK y la Glock, brincan para arriba como Tony Hawk, con los cocodrilos y no son los de las Crocs Jon Z, men. Juanka!, me levanto a la hora que quiero, miro para el lado y cojo el primer blunt que esté en el cenicero, no soy ambicioso, pero me gusta multiplicar el dinero, cuadrame los recibo', todas las cortas y los palos con el gatillo sensitivo, me meto para dentro de tu aldea, le damos al cacique y no dejamos ni un indio vivo, no me aferro a la vida, ni a lo material, por si mañana me toca en paz descansar, dime quién me va a matar, si antes que ustedes la saquen yo voy a disparar, vas a ver mascaras desfilando portando armas largas y no es un carnaval, yo les clavo las putas a ustedes, las grabo regamos el video y lo hacemos viral, los ladrillos pasan por aduana, coronamos después que toquen tierra americana, me estoy haciendo poderoso en el mercado, conecta'o con los duros de la mafia italiana, aumentan las cifras 'e los delitos, mi rifle por los santos está bendito, se lo pongo en la cara, lo aprieto y sienten como un corto circuito. No estamos en los tiempos de antes, subieron otras generaciones, trabajan oyendo mis canciones, no pueden poner ubicaciones, sin cojones nos tiene nacer pobres, nos vamos a morir ricachones, creo que es hora de cazar lechones, hay muchos con guille de gangster y terminan siendo testigos, no estes preguntando tanto, cabrón, yo tú no investigo, no hablo con los payasos, sólo hablo con dueños de circo, y no soy gangster, pero no te duermas, si quiero los míos se quedan con tus cadenas, yo tengo un par de locos que lo malo les corre por las venas, que me dicen negro, sólo dinos, del que menos te esperes con la cara de niño te deja lampiño, con un R recorta'o que patea mejor que Ronaldinho, ah, te meten mientras a tu nena le guiño, de parte de Myke con mucho cariño. T-E-M-P-O, sacamos la caña y se muere un pez Chorro de lambe bichos, le quemamos las patas a todos los mete pies, si me ves puede ser que te infartes por lo que me busco en un mes, yo no tengo ni quiero un , si esto yo me lo invente, hijos de puta, yo estoy guerriando en la calle desde los tiempos de Alexis y West, el miedo me teme, aquí sólo estamos los gangsters recojan los nenes, guerrear contra mí no conviene, un botonazo y te come' el cristal cuando frene', imaginate a Leal Back dándote en la cara, pronóstico mal tiempo para ti, lluvia de balas, están mencionando gente de la calle, mama bicho aquí todos el mundo jala. Tengo una 17, con un Drako fulete que se endemonio, odio corre por mis venas desde que la muerte se me enamoró, yo de rodillas le pedí a Dios, que antes que ellos, les llegara yo, y es que la calle es una selva de cemento y de tierra salvaje, decía Lavoe, yo nací gangster, voy a morirme gangster, a los Pablo, a lo Tony, Al Kapone y Brigantine, a Los Cantera, gangster a lo Baya' desde los 20, a la cuatro hasta Playa, gangster a lo Gotti, desde la 65 hasta la Baldo-riotti, sin que los feos los noti, manuel A., Medallo, Pacífico, con los automáticos por las favelas, corre a lo triny, los Trinitarios, fue que la calle me hizo un sicario, gangster a lo Tupac y Notorius, meterte con nosotros es algo serio, gangster gangster, nos hicimos gangster, morimos gangster, la cárcel es gangster, desde los tiempos 'e Tonka nos hicimos gangster. Gangster, gangster, aquí todos quieren ser gangster, son muy pocos los que te dicen cuando hay guerra, que estamos contigo y que vamos para alante, como todos estos maliantes 'e cartón, roncando en las redes que son los que son, son duros por fuera y blanditos por dentro como el silicon, no creo en la suerte, el destino no elige para donde tú quieras moverte, muchos celebran la vida, yo prefiero celebrar tu muerte, ya tú eres historia, ahora que Dios te tenga en la gloria, pero por puerco verás el infierno y que el Diablo te va a refrescar la memoria, gangster, gangster, yo sí que soy verdadero, yo ando con gente reales, cabrones, ningunos son peliculeros, mírate bien al espejo, veras la muerte en tu reflejo, si no coges consejo, yo mismo te meto y no llegas a viejo, cabrones, yo quiero saber en cuál fue la película, que ustedes hicieron el papel de gangster. Gangster con la trompa como elefante, y como quiera le jalamos el mantel al restaurante, derecho, no curvo, porque siento como que me turbo, la Range roja apple, las puertas y el enlaple adentro de la twin turbo, ventile, yo conozco todos los perfiles, así tengo oxiles a troyanos, soy el talón de aquiles, mangote, no le quito aunque el camino se me angoste, aunque el calor me difroste, no ha habido tormenta que me doble los postes, no ha habido bandido que jubile, o escuche mis temas y se le erizen los pelos, mientras mis letras los depile, pon atención, ¿yo tengo o no tengo la razón?, me siento y escribo de mi vida una canción, cuando terminen ya es tarde para la evación, pierde la razón, el triangulo al revés, el amazón, les abro el pecho y por un estrecho les mutilo el corazón, que la calle me auspicie y paro de matarlos antes que el asma me asfixie.",NM
T1_TRAIN_0809,"La vi por última vez aquella tarde, cuando mi alegría poco a poco se alejaba, y el pobre corazón, melancólico y cobarde, al contemplar su rostro callaba, senti frio, y era el frio de la ausencia, senti miedo, miedo del olvido, que penetraba en mi cuerpo su presencia, y sentirme ante ella confundido, //Adiós le dije estrechándola en mis brazos, adiós, adiós//, me iré ya por el camino de la vida incierta, dejando mi corazón en tu regazo, para que lo guardes con un cariño cierto, en el cofre encefálico viviendo en tu recuerdo, mientras regreso espero no haya muerto, pero llévame diario en tu recuerdo, me extinguiré si para ti yo he muerto, regresaré a ligarme con tu cuerpo, mi bien, a ti.",NM
T1_TRAIN_0810,"Dicen que yo soy adicto, no puedes parar, dicen que ya le entro a todo, yo soy consumidor y no me gusta hacerme del rogar, las drogas que me ofrecen nunca, nunca puedo rechazar, mi chava me dejo por no tener fuerza de voluntad, las drogas no las puedo dejar. Que presta pa la orquesta, que al fin nada te cuesta, que móchate del corazón, salpica pato bato le firmas por un rato, y el trato ya se te venció, que toma chocolate, que paga lo que debes, el sueldo ya no te alcanzo. Avales tus carnales igual de miserables, que el crédito te reboto, confiado palo fiado, pidiendo en cada lado, la cuenta ya se te olvido, que llega el abonero con tiras y paleros, y al tambo ya te emboleto. Estas perdido, y no lo puedo evitar ya me endrogue con un televisor, estas perdido, y ya no aguanto mas también ya debo un refrigerador, estas perdido, y no lo puedo evitar ya siento pasos en la habitación, estas perdido, y ya no aguanto más tengo delirio de persecución. Ah, las drogas, no las puedo pagar.",NM
T1_TRAIN_0811,"Que no somos iguales dice la gente, que tu vida y mi vida se van a perder, que yo soy un canalla y que tu eres decente, que dos seres distintos no se pueden querer. Pero yo ya te quise y no te olvido, y morir en tus brazos es mi ilusión, yo no entiendo de estas cosas de las clases sociales, solo se que me quieres y te quiero yo. Vámonos donde nadie nos juzgue, vámonos, alejados del mundo, donde no haya justicia, ni leyes, ni nada, nomás nuestro amor. Que no somos iguales dice la gente.",NM
T1_TRAIN_0812,"Es mi orgullo haber nacido en el barrio más humilde, alejado del bullicio y de la falsa sociedad, yo no tengo la desgracia de no ser hijo del pueblo, yo me cuento entre la gente que no tiene falsedad, mi destino es muy parejo, yo lo quiero como venga, soportando una tristeza o detrás de una ilusión, yo camino por la vida muy feliz con mi pobreza, porque no tengo dinero, tengo mucho corazón.",NM
T1_TRAIN_0813,"Me está gustando que me des los buenos días, que lo primero que yo vea sea tu carita, que te pongas mi camisa en las mañanas, para llevarme el desayuno hasta la cama, me está gustando que me tomes de la mano, que me sorprendas con un beso inesperado, y que me digas cada rato que me quieres, y que te aferres a mis brazos fuertemente. Escúchame bien, mi amor, me encanta que seas parte de mi vida, ¡Los Recoditos, mija!.",NM
T1_TRAIN_0814,"Me pongo un toque de cush, y mi persona se altera, no miro buenos con tranchetes, y bien traigo una loquera, ese humo tranquilizante, hasta el cerebro me pega. Ya sea coca original, pues me encanta la lavada, cuando los tenga en cortito, les pegare una pasada, con el rafago que traigo, los trozo y no es paniquiada. Ya cuando baje el avion, no lo dejo aterrizar, a mi me encanta la altura, con la chronik pega mas, y nomas punteo la pista, y me vuelbo a levantar, solito planeo el ataque, a como los voy a trozar. Con aceite de cocer, lo mire arreglando un rifle, le pegaba unos llamones, decia que iba a ver desquite, por que los que balacearon, torturaron sin medirse, la mota que me robaron, me van a pagr muy caro, por que me dejaron vivo, mejor me hubieran matado, pues no c la van a acabar, cuando los traiga encajuelados. Les traigo un odio y rabia, pues los comere lo juro, y no voy a masticarlos, masticar yo no acostumbro, si por muerto me dejaron, me la pagaran lo juro, y a quien le quede este traje, a ver de flete y los tumbo.",NM
T1_TRAIN_0815,"Yela. Esa alma que llega, hay una mujer, que me tiene enfermo, ya casi no como casi no vivo casi no duermo, tiene un cuerpecito tan bonito tan bonito, que parece un angel que vino del infito, y tiene un color tan divino tan divino, gran disenador quien te hizo quien te hizo, y rompieron el patrn con que hicieron tu persona, y votaron el molde para que no hubiera copias, y rompieron el patrn muchachita buena moza, o lo tiraron al mar para que no hubiera otra como tu, bonita, coqueta, decente y buena, y yo que jure no volverme a enamorar, retiro lo dicho no me gusta quedar mal.",NM
T1_TRAIN_0816,"El que dice lo que quiere le toca, escuchar lo que no quiere son cosas, de las leyes de la vida, y el que persigue placeres se choca, después de haber deshojado una rosa, por un camino de espinas, duele un triunfo convertido en derrota, lo digo por la experiencia vivida, porque hasta ayer me puse a analizar mi vida, y comprobé que en mi loco afán por vivirla, sembré a mi paso la desolación, porque uno joven casi siempre se imagina, que puede hacer y deshacer pero se olvida, que las mujeres también tiene corazón, y así tomándolas por diversión, nos abandonan con el alma herida, y el que cultiva engaños recoge traición, quien juega con amor hasta su amor olvida, y yo de tanto jugar al amor, sin un amor he quedado en la vida, como un colibrí librando las flores, vivía yo destrozando corazones, dizque por gozar la vida, de mis años derroché los mejores, a las cosas vine a dar sus valores, cuando las tenía perdidas, verdad que, dios tarda pero no olvida, porque hoy pago el precio de mis errores, dice un adagio que al que pega se le olvida, y que recuerda de la ofensa recibida, pero esa regla en mi tuvo excepción, porque aunque canto siento sangrar mi alma herida, soy como un barco que navega a la deriva, solo y perdido en un mundo de confusión.",NM
